  -5.8548235024801913       -            1  -    1.0000000000000000E-004
  -5.7548235024801917       -            0  -    0.0000000000000000     
  -5.6548235024801921       -            1  -    1.0000000000000000E-004
  -5.5548235024801924       -            0  -    0.0000000000000000     
  -5.4548235024801928       -            0  -    0.0000000000000000     
  -5.3548235024801931       -            2  -    2.0000000000000001E-004
  -5.2548235024801935       -            1  -    1.0000000000000000E-004
  -5.1548235024801938       -            3  -    2.9999999999999997E-004
  -5.0548235024801942       -            2  -    2.0000000000000001E-004
  -4.9548235024801945       -            1  -    1.0000000000000000E-004
  -4.8548235024801949       -            4  -    4.0000000000000002E-004
  -4.7548235024801953       -            4  -    4.0000000000000002E-004
  -4.6548235024801956       -            9  -    8.9999999999999998E-004
  -4.5548235024801960       -            4  -    4.0000000000000002E-004
  -4.4548235024801963       -            5  -    5.0000000000000001E-004
  -4.3548235024801967       -           16  -    1.6000000000000001E-003
  -4.2548235024801970       -           15  -    1.5000000000000000E-003
  -4.1548235024801974       -           16  -    1.6000000000000001E-003
  -4.0548235024801977       -           18  -    1.8000000000000000E-003
  -3.9548235024801981       -           20  -    2.0000000000000000E-003
  -3.8548235024801980       -           26  -    2.5999999999999999E-003
  -3.7548235024801979       -           40  -    4.0000000000000001E-003
  -3.6548235024801978       -           53  -    5.3000000000000000E-003
  -3.5548235024801977       -           81  -    8.0999999999999996E-003
  -3.4548235024801977       -           89  -    8.8999999999999999E-003
  -3.3548235024801976       -          111  -    1.1100000000000000E-002
  -3.2548235024801975       -          120  -    1.2000000000000000E-002
  -3.1548235024801974       -          135  -    1.3500000000000000E-002
  -3.0548235024801973       -          169  -    1.6899999999999998E-002
  -2.9548235024801972       -          174  -    1.7399999999999999E-002
  -2.8548235024801971       -          236  -    2.3599999999999999E-002
  -2.7548235024801970       -          280  -    2.8000000000000001E-002
  -2.6548235024801969       -          295  -    2.9499999999999998E-002
  -2.5548235024801969       -          375  -    3.7499999999999999E-002
  -2.4548235024801968       -          424  -    4.2400000000000000E-002
  -2.3548235024801967       -          497  -    4.9700000000000001E-002
  -2.2548235024801966       -          546  -    5.4600000000000003E-002
  -2.1548235024801965       -          654  -    6.5400000000000000E-002
  -2.0548235024801964       -          653  -    6.5299999999999997E-002
  -1.9548235024801961       -          798  -    7.9799999999999996E-002
  -1.8548235024801960       -          851  -    8.5099999999999995E-002
  -1.7548235024801959       -         1004  -   0.10040000000000000     
  -1.6548235024801958       -         1131  -   0.11310000000000001     
  -1.5548235024801957       -         1186  -   0.11860000000000000     
  -1.4548235024801957       -         1319  -   0.13189999999999999     
  -1.3548235024801956       -         1429  -   0.14290000000000000     
  -1.2548235024801955       -         1515  -   0.15150000000000000     
  -1.1548235024801954       -         1606  -   0.16059999999999999     
  -1.0548235024801953       -         1689  -   0.16889999999999999     
 -0.95482350248019521       -         1795  -   0.17949999999999999     
 -0.85482350248019523       -         1881  -   0.18809999999999999     
 -0.75482350248019525       -         1956  -   0.19560000000000000     
 -0.65482350248019527       -         2151  -   0.21510000000000001     
 -0.55482350248019530       -         2154  -   0.21540000000000001     
 -0.45482350248019537       -         2169  -   0.21690000000000001     
 -0.35482350248019540       -         2262  -   0.22620000000000001     
 -0.25482350248019542       -         2346  -   0.23460000000000000     
 -0.15482350248019539       -         2323  -   0.23230000000000001     
  -5.4823502480195394E-002  -         2396  -   0.23960000000000001     
   4.5176497519804612E-002  -         2322  -   0.23219999999999999     
  0.14517649751980460       -         2418  -   0.24179999999999999     
  0.24517649751980464       -         2420  -   0.24199999999999999     
  0.34517649751980461       -         2294  -   0.22939999999999999     
  0.44517649751980465       -         2282  -   0.22819999999999999     
  0.54517649751980468       -         2162  -   0.21620000000000000     
  0.64517649751980466       -         2160  -   0.21600000000000000     
  0.74517649751980464       -         2096  -   0.20960000000000001     
  0.84517649751980461       -         1938  -   0.19380000000000000     
  0.94517649751980459       -         1844  -   0.18440000000000001     
   1.0451764975198046       -         1729  -   0.17290000000000000     
   1.1451764975198047       -         1633  -   0.16330000000000000     
   1.2451764975198047       -         1485  -   0.14849999999999999     
   1.3451764975198048       -         1363  -   0.13630000000000000     
   1.4451764975198049       -         1274  -   0.12740000000000001     
   1.5451764975198050       -         1226  -   0.12260000000000000     
   1.6451764975198051       -         1158  -   0.11580000000000000     
   1.7451764975198052       -          990  -    9.9000000000000005E-002
   1.8451764975198053       -          859  -    8.5900000000000004E-002
   1.9451764975198054       -          718  -    7.1800000000000003E-002
   2.0451764975198055       -          708  -    7.0800000000000002E-002
   2.1451764975198051       -          601  -    6.0100000000000001E-002
   2.2451764975198052       -          563  -    5.6300000000000003E-002
   2.3451764975198053       -          494  -    4.9399999999999999E-002
   2.4451764975198054       -          416  -    4.1599999999999998E-002
   2.5451764975198055       -          368  -    3.6799999999999999E-002
   2.6451764975198055       -          301  -    3.0099999999999998E-002
   2.7451764975198056       -          277  -    2.7699999999999999E-002
   2.8451764975198057       -          251  -    2.5100000000000001E-002
   2.9451764975198058       -          208  -    2.0799999999999999E-002
   3.0451764975198059       -          156  -    1.5599999999999999E-002
   3.1451764975198060       -          129  -    1.2900000000000000E-002
   3.2451764975198061       -          125  -    1.2500000000000001E-002
   3.3451764975198062       -           88  -    8.8000000000000005E-003
   3.4451764975198063       -           75  -    7.4999999999999997E-003
   3.5451764975198063       -           63  -    6.3000000000000000E-003
   3.6451764975198064       -           60  -    6.0000000000000001E-003
   3.7451764975198065       -           42  -    4.1999999999999997E-003
   3.8451764975198066       -           35  -    3.5000000000000001E-003
   3.9451764975198067       -           34  -    3.3999999999999998E-003
   4.0451764975198072       -           19  -    1.9000000000000000E-003
   4.1451764975198069       -           19  -    1.9000000000000000E-003
   4.2451764975198065       -           17  -    1.6999999999999999E-003
   4.3451764975198062       -           12  -    1.1999999999999999E-003
   4.4451764975198058       -           12  -    1.1999999999999999E-003
   4.5451764975198055       -            5  -    5.0000000000000001E-004
   4.6451764975198051       -            8  -    8.0000000000000004E-004
   4.7451764975198047       -            1  -    1.0000000000000000E-004
   4.8451764975198044       -            0  -    0.0000000000000000     
   4.9451764975198040       -            1  -    1.0000000000000000E-004
   5.0451764975198037       -            0  -    0.0000000000000000     
   5.1451764975198033       -            0  -    0.0000000000000000     
   5.2451764975198030       -            0  -    0.0000000000000000     
   5.3451764975198026       -            1  -    1.0000000000000000E-004
